cod_mun_completo,cod_mun_ibge,nome_mun,cadunico_tot_pes,cadunico_tot_pes_rpc_ate_meio_sm,cadunico_tot_pes_pob,cadunico_tot_pes_ext_pob,cadunico_tot_pes_pob_e_ext_pob,cadunico_tot_fam,cadunico_tot_fam_rpc_ate_meio_sm,cadunico_tot_fam_pob,cadunico_tot_fam_ext_pob,cadunico_tot_fam_pob_e_ext_pob,mes,ano
3305604,330560,Silva Jardim,11053.0,9658.0,1522.0,5587.0,7109.0,4130,3303.0,505.0,1958.0,2463.0,05,2020
3305604,330560,Silva Jardim,11055.0,9660.0,1522.0,5587.0,7109.0,4128,3302.0,505.0,1955.0,2460.0,04,2020
3305604,330560,Silva Jardim,11061.0,9668.0,1511.0,5604.0,7115.0,4128,3303.0,501.0,1958.0,2459.0,03,2020
3305604,330560,Silva Jardim,11040.0,9662.0,1515.0,5607.0,7122.0,4117,3293.0,502.0,1958.0,2460.0,02,2020
3305604,330560,Silva Jardim,11477.0,10030.0,1583.0,5670.0,7253.0,4267,3422.0,522.0,1985.0,2507.0,01,2020
3305604,330560,Silva Jardim,11297.0,9871.0,1548.0,5762.0,7310.0,4515,3636.0,580.0,2169.0,2749.0,12,2021
3305604,330560,Silva Jardim,11206.0,9772.0,1508.0,5694.0,7202.0,4463,3584.0,558.0,2138.0,2696.0,11,2021
3305604,330560,Silva Jardim,11081.0,9707.0,1520.0,5631.0,7151.0,4375,3528.0,549.0,2097.0,2646.0,10,2021
3305604,330560,Silva Jardim,11047.0,9696.0,1517.0,5616.0,7133.0,4340,3504.0,546.0,2080.0,2626.0,09,2021
3305604,330560,Silva Jardim,11032.0,9695.0,1510.0,5642.0,7152.0,4320,3492.0,543.0,2080.0,2623.0,08,2021
3305604,330560,Silva Jardim,10991.0,9659.0,1513.0,5620.0,7133.0,4279,3459.0,541.0,2058.0,2599.0,07,2021
3305604,330560,Silva Jardim,10891.0,9599.0,1511.0,5598.0,7109.0,4210,3411.0,536.0,2030.0,2566.0,06,2021
3305604,330560,Silva Jardim,10888.0,9615.0,1530.0,5591.0,7121.0,4185,3396.0,536.0,2017.0,2553.0,05,2021
3305604,330560,Silva Jardim,10826.0,9564.0,1499.0,5540.0,7039.0,4149,3364.0,522.0,1992.0,2514.0,04,2021
3305604,330560,Silva Jardim,10835.0,9581.0,1505.0,5538.0,7043.0,4132,3352.0,520.0,1981.0,2501.0,03,2021
3305604,330560,Silva Jardim,10784.0,9532.0,1473.0,5500.0,6973.0,4097,3319.0,505.0,1958.0,2463.0,02,2021
3305604,330560,Silva Jardim,10774.0,9520.0,1484.0,5470.0,6954.0,4075,3302.0,504.0,1941.0,2445.0,01,2021
3305604,330560,Silva Jardim,12268.0,10678.0,1561.0,6645.0,8206.0,5486,4452.0,629.0,2905.0,3534.0,12,2022
3305604,330560,Silva Jardim,12149.0,10603.0,1536.0,6611.0,8147.0,5380,4375.0,608.0,2861.0,3469.0,11,2022
3305604,330560,Silva Jardim,12068.0,10535.0,1480.0,6668.0,8148.0,5305,4313.0,574.0,2861.0,3435.0,10,2022
3305604,330560,Silva Jardim,11926.0,10411.0,1462.0,6601.0,8063.0,5161,4186.0,552.0,2787.0,3339.0,09,2022
3305604,330560,Silva Jardim,11892.0,10389.0,1460.0,6561.0,8021.0,5103,4136.0,543.0,2748.0,3291.0,08,2022
3305604,330560,Silva Jardim,11861.0,10374.0,1471.0,6538.0,8009.0,5065,4108.0,546.0,2718.0,3264.0,07,2022
3305604,330560,Silva Jardim,11800.0,10353.0,1444.0,6570.0,8014.0,4995,4057.0,533.0,2690.0,3223.0,06,2022
3305604,330560,Silva Jardim,11678.0,10256.0,1412.0,6509.0,7921.0,4905,3989.0,527.0,2633.0,3160.0,05,2022
3305604,330560,Silva Jardim,11596.0,10217.0,1435.0,6520.0,7955.0,4818,3921.0,523.0,2596.0,3119.0,04,2022
3305604,330560,Silva Jardim,11527.0,10190.0,1410.0,6491.0,7901.0,4708,3847.0,510.0,2533.0,3043.0,03,2022
3305604,330560,Silva Jardim,11442.0,10120.0,1395.0,6434.0,7829.0,4641,3793.0,502.0,2488.0,2990.0,02,2022
3305604,330560,Silva Jardim,11348.0,10049.0,1399.0,6310.0,7709.0,4542,3709.0,490.0,2400.0,2890.0,01,2022
3305703,330570,Sumidouro,10447.0,9876.0,2715.0,5621.0,8336.0,3472,3126.0,820.0,1744.0,2564.0,12,2012
3305703,330570,Sumidouro,10401.0,9848.0,2695.0,5635.0,8330.0,3447,3109.0,812.0,1743.0,2555.0,11,2012
3305703,330570,Sumidouro,10383.0,9834.0,2692.0,5639.0,8331.0,3436,3100.0,808.0,1744.0,2552.0,10,2012
3305703,330570,Sumidouro,10344.0,9806.0,2711.0,5616.0,8327.0,3419,3087.0,811.0,1735.0,2546.0,09,2012
3305703,330570,Sumidouro,10228.0,9705.0,2698.0,5604.0,8302.0,3370,3047.0,808.0,1729.0,2537.0,08,2012
3305703,330570,Sumidouro,10197.0,9681.0,2680.0,5633.0,8313.0,3354,3034.0,802.0,1734.0,2536.0,07,2012
3305703,330570,Sumidouro,9804.0,9305.0,2568.0,5432.0,8000.0,3337,3024.0,798.0,1734.0,2532.0,06,2012
3305703,330570,Sumidouro,10046.0,9565.0,2595.0,5671.0,8266.0,3277,2978.0,774.0,1733.0,2507.0,05,2012
3305703,330570,Sumidouro,10046.0,9565.0,2595.0,5671.0,8266.0,3277,2978.0,774.0,1733.0,2507.0,04,2012
3305703,330570,Sumidouro,,,,,,3113,,,,,03,2012
3305703,330570,Sumidouro,,,,,,3068,,,,,02,2012
3305703,330570,Sumidouro,10718.0,9910.0,2784.0,5151.0,7935.0,3666,3187.0,854.0,1634.0,2488.0,12,2013
3305703,330570,Sumidouro,10703.0,9932.0,2753.0,5245.0,7998.0,3651,3189.0,842.0,1659.0,2501.0,11,2013
3305703,330570,Sumidouro,10626.0,9923.0,2718.0,5398.0,8116.0,3628,3195.0,835.0,1707.0,2542.0,10,2013
3305703,330570,Sumidouro,10608.0,9930.0,2708.0,5447.0,8155.0,3613,3193.0,832.0,1717.0,2549.0,09,2013
3305703,330570,Sumidouro,10556.0,9906.0,2691.0,5446.0,8137.0,3587,3180.0,824.0,1716.0,2540.0,08,2013
3305703,330570,Sumidouro,10508.0,9885.0,2676.0,5458.0,8134.0,3558,3168.0,817.0,1718.0,2535.0,07,2013
3305703,330570,Sumidouro,10495.0,9885.0,2669.0,5480.0,8149.0,3543,3161.0,813.0,1721.0,2534.0,06,2013
3305703,330570,Sumidouro,10479.0,9895.0,2637.0,5539.0,8176.0,3528,3156.0,804.0,1732.0,2536.0,05,2013
3305703,330570,Sumidouro,10480.0,9903.0,2660.0,5553.0,8213.0,3524,3157.0,810.0,1736.0,2546.0,04,2013
3305703,330570,Sumidouro,10476.0,9923.0,2696.0,5597.0,8293.0,3497,3146.0,819.0,1735.0,2554.0,03,2013
3305703,330570,Sumidouro,10482.0,9936.0,2716.0,5608.0,8324.0,3492,3144.0,824.0,1735.0,2559.0,02,2013
3305703,330570,Sumidouro,10469.0,9937.0,2725.0,5600.0,8325.0,3481,3145.0,823.0,1735.0,2558.0,01,2013
3305703,330570,Sumidouro,10892.0,9902.0,2673.0,5131.0,7804.0,3775,3192.0,837.0,1629.0,2466.0,12,2014
3305703,330570,Sumidouro,10886.0,9898.0,2678.0,5137.0,7815.0,3773,3191.0,840.0,1630.0,2470.0,11,2014
3305703,330570,Sumidouro,10857.0,9872.0,2658.0,5124.0,7782.0,3759,3182.0,832.0,1627.0,2459.0,10,2014
3305703,330570,Sumidouro,10808.0,9829.0,2630.0,5133.0,7763.0,3744,3174.0,826.0,1631.0,2457.0,09,2014
3305703,330570,Sumidouro,10792.0,9822.0,2636.0,5134.0,7770.0,3727,3163.0,824.0,1630.0,2454.0,08,2014
3305703,330570,Sumidouro,10797.0,9832.0,2615.0,5165.0,7780.0,3725,3164.0,819.0,1637.0,2456.0,07,2014
3305703,330570,Sumidouro,10791.0,9853.0,2605.0,5192.0,7797.0,3718,3169.0,814.0,1646.0,2460.0,06,2014
3305703,330570,Sumidouro,10794.0,9879.0,2584.0,5288.0,7872.0,3712,3175.0,810.0,1668.0,2478.0,05,2014
3305703,330570,Sumidouro,10787.0,9890.0,2869.0,4790.0,7659.0,3710,3182.0,873.0,1529.0,2402.0,04,2014
3305703,330570,Sumidouro,10756.0,9906.0,2850.0,4921.0,7771.0,3696,3192.0,866.0,1570.0,2436.0,03,2014
3305703,330570,Sumidouro,10746.0,9961.0,2816.0,5067.0,7883.0,3680,3211.0,861.0,1611.0,2472.0,02,2014
3305703,330570,Sumidouro,10733.0,9972.0,2781.0,5133.0,7914.0,3677,3216.0,854.0,1630.0,2484.0,01,2014
3305703,330570,Sumidouro,10545.0,9519.0,2673.0,4445.0,7118.0,3657,3066.0,825.0,1431.0,2256.0,12,2015
3305703,330570,Sumidouro,10535.0,9557.0,2696.0,4478.0,7174.0,3648,3076.0,834.0,1439.0,2273.0,11,2015
3305703,330570,Sumidouro,10520.0,9548.0,2691.0,4489.0,7180.0,3641,3075.0,831.0,1444.0,2275.0,10,2015
3305703,330570,Sumidouro,10502.0,9554.0,2624.0,4577.0,7201.0,3630,3074.0,811.0,1470.0,2281.0,09,2015
3305703,330570,Sumidouro,10481.0,9561.0,2645.0,4619.0,7264.0,3616,3074.0,813.0,1483.0,2296.0,08,2015
3305703,330570,Sumidouro,10430.0,9520.0,2569.0,4682.0,7251.0,3598,3061.0,796.0,1499.0,2295.0,07,2015
3305703,330570,Sumidouro,10746.0,9842.0,2632.0,4999.0,7631.0,3725,3174.0,820.0,1593.0,2413.0,06,2015
3305703,330570,Sumidouro,10748.0,9878.0,2636.0,5041.0,7677.0,3724,3187.0,822.0,1606.0,2428.0,05,2015
3305703,330570,Sumidouro,10718.0,9854.0,2619.0,5048.0,7667.0,3714,3178.0,815.0,1606.0,2421.0,04,2015
3305703,330570,Sumidouro,10710.0,9860.0,2663.0,5041.0,7704.0,3711,3180.0,828.0,1602.0,2430.0,03,2015
3305703,330570,Sumidouro,10710.0,9861.0,2641.0,5019.0,7660.0,3707,3178.0,823.0,1593.0,2416.0,02,2015
3305703,330570,Sumidouro,10694.0,9855.0,2618.0,5034.0,7652.0,3697,3175.0,815.0,1597.0,2412.0,01,2015
3305703,330570,Sumidouro,9038.0,7901.0,2162.0,3614.0,5776.0,3057,2459.0,650.0,1151.0,1801.0,12,2016
3305703,330570,Sumidouro,9988.0,8775.0,2461.0,3933.0,6394.0,3425,2780.0,754.0,1261.0,2015.0,11,2016
3305703,330570,Sumidouro,9987.0,8780.0,2461.0,3953.0,6414.0,3423,2779.0,753.0,1265.0,2018.0,10,2016
3305703,330570,Sumidouro,9984.0,8823.0,2454.0,4042.0,6496.0,3422,2796.0,748.0,1294.0,2042.0,09,2016
3305703,330570,Sumidouro,9964.0,9108.0,2463.0,4088.0,6551.0,3410,2907.0,748.0,1306.0,2054.0,08,2016
3305703,330570,Sumidouro,9964.0,9109.0,2454.0,4388.0,6842.0,3407,2905.0,743.0,1393.0,2136.0,07,2016
3305703,330570,Sumidouro,9922.0,9087.0,2471.0,4395.0,6866.0,3396,2902.0,747.0,1399.0,2146.0,06,2016
3305703,330570,Sumidouro,9919.0,9095.0,2509.0,4160.0,6669.0,3394,2905.0,756.0,1334.0,2090.0,05,2016
3305703,330570,Sumidouro,9854.0,9038.0,2488.0,4186.0,6674.0,3376,2891.0,747.0,1344.0,2091.0,04,2016
3305703,330570,Sumidouro,9823.0,9036.0,2475.0,4231.0,6706.0,3356,2884.0,743.0,1354.0,2097.0,03,2016
3305703,330570,Sumidouro,9823.0,9044.0,2469.0,4219.0,6688.0,3353,2884.0,745.0,1345.0,2090.0,02,2016
3305703,330570,Sumidouro,9821.0,9045.0,2492.0,4195.0,6687.0,3352,2884.0,753.0,1336.0,2089.0,01,2016
3305703,330570,Sumidouro,8658.0,7818.0,1724.0,4116.0,5840.0,2969,2485.0,521.0,1320.0,1841.0,12,2017
3305703,330570,Sumidouro,8623.0,7805.0,1789.0,4035.0,5824.0,2949,2475.0,540.0,1293.0,1833.0,11,2017
3305703,330570,Sumidouro,8550.0,7740.0,1831.0,3952.0,5783.0,2915,2448.0,554.0,1261.0,1815.0,10,2017
3305703,330570,Sumidouro,8506.0,7730.0,1847.0,3882.0,5729.0,2895,2443.0,561.0,1236.0,1797.0,09,2017
3305703,330570,Sumidouro,9142.0,8291.0,2026.0,3968.0,5994.0,3141,2645.0,617.0,1278.0,1895.0,08,2017
3305703,330570,Sumidouro,9156.0,8329.0,2038.0,3960.0,5998.0,3131,2647.0,617.0,1266.0,1883.0,07,2017
3305703,330570,Sumidouro,9148.0,8323.0,2063.0,3943.0,6006.0,3128,2646.0,626.0,1262.0,1888.0,06,2017
3305703,330570,Sumidouro,9150.0,8334.0,2082.0,3981.0,6063.0,3119,2643.0,627.0,1269.0,1896.0,05,2017
3305703,330570,Sumidouro,9131.0,8317.0,2121.0,3946.0,6067.0,3108,2634.0,636.0,1257.0,1893.0,04,2017
3305703,330570,Sumidouro,9062.0,8253.0,2123.0,3905.0,6028.0,3076,2608.0,638.0,1236.0,1874.0,03,2017
3305703,330570,Sumidouro,9049.0,8235.0,2128.0,3891.0,6019.0,3069,2599.0,639.0,1231.0,1870.0,02,2017
3305703,330570,Sumidouro,9057.0,8246.0,2146.0,3879.0,6025.0,3069,2601.0,646.0,1226.0,1872.0,01,2017
3305703,330570,Sumidouro,7887.0,7021.0,1369.0,4011.0,5380.0,2783,2291.0,410.0,1334.0,1744.0,12,2018
3305703,330570,Sumidouro,7972.0,7189.0,1432.0,4081.0,5513.0,2792,2346.0,431.0,1358.0,1789.0,11,2018
3305703,330570,Sumidouro,7901.0,7149.0,1433.0,4083.0,5516.0,2747,2319.0,426.0,1351.0,1777.0,10,2018
3305703,330570,Sumidouro,7863.0,7126.0,1453.0,4144.0,5597.0,2728,2309.0,432.0,1366.0,1798.0,09,2018
3305703,330570,Sumidouro,7771.0,7060.0,1453.0,4089.0,5542.0,2680,2276.0,435.0,1339.0,1774.0,08,2018
3305703,330570,Sumidouro,8326.0,7501.0,1574.0,4131.0,5705.0,2879,2414.0,477.0,1348.0,1825.0,07,2018
3305703,330570,Sumidouro,8343.0,7529.0,1569.0,4094.0,5663.0,2873,2413.0,474.0,1331.0,1805.0,06,2018
3305703,330570,Sumidouro,8318.0,7517.0,1567.0,4088.0,5655.0,2853,2402.0,473.0,1324.0,1797.0,05,2018
3305703,330570,Sumidouro,8264.0,7473.0,1568.0,4073.0,5641.0,2832,2382.0,472.0,1316.0,1788.0,04,2018
3305703,330570,Sumidouro,8223.0,7456.0,1545.0,4088.0,5633.0,2812,2369.0,463.0,1315.0,1778.0,03,2018
3305703,330570,Sumidouro,8662.0,7836.0,1711.0,4145.0,5856.0,2972,2492.0,517.0,1333.0,1850.0,02,2018
3305703,330570,Sumidouro,8646.0,7827.0,1721.0,4107.0,5828.0,2967,2489.0,521.0,1318.0,1839.0,01,2018
3305703,330570,Sumidouro,7670.0,6823.0,1170.0,4259.0,5429.0,2777,2261.0,359.0,1434.0,1793.0,12,2019
3305703,330570,Sumidouro,7650.0,6806.0,1184.0,4232.0,5416.0,2763,2249.0,362.0,1421.0,1783.0,11,2019
3305703,330570,Sumidouro,7601.0,6779.0,1177.0,4218.0,5395.0,2742,2243.0,358.0,1421.0,1779.0,10,2019
3305703,330570,Sumidouro,7561.0,6754.0,1170.0,4216.0,5386.0,2723,2230.0,355.0,1413.0,1768.0,09,2019
3305703,330570,Sumidouro,8001.0,7093.0,1246.0,4261.0,5507.0,2884,2344.0,381.0,1429.0,1810.0,08,2019
3305703,330570,Sumidouro,7960.0,7061.0,1269.0,4229.0,5498.0,2861,2330.0,386.0,1419.0,1805.0,07,2019
3305703,330570,Sumidouro,7926.0,7040.0,1261.0,4224.0,5485.0,2836,2319.0,382.0,1413.0,1795.0,06,2019
3305703,330570,Sumidouro,7921.0,7044.0,1265.0,4221.0,5486.0,2823,2313.0,382.0,1409.0,1791.0,05,2019
3305703,330570,Sumidouro,7879.0,7007.0,1310.0,4150.0,5460.0,2803,2297.0,395.0,1382.0,1777.0,04,2019
3305703,330570,Sumidouro,7969.0,7095.0,1342.0,4177.0,5519.0,2836,2332.0,405.0,1392.0,1797.0,03,2019
3305703,330570,Sumidouro,7949.0,7075.0,1324.0,4182.0,5506.0,2825,2322.0,400.0,1389.0,1789.0,02,2019
3305703,330570,Sumidouro,7938.0,7068.0,1369.0,4106.0,5475.0,2812,2312.0,413.0,1362.0,1775.0,01,2019
3305703,330570,Sumidouro,7206.0,6588.0,1090.0,4336.0,5426.0,2638,2234.0,341.0,1485.0,1826.0,12,2020
3305703,330570,Sumidouro,7197.0,6581.0,1093.0,4311.0,5404.0,2627,2225.0,339.0,1475.0,1814.0,11,2020
3305703,330570,Sumidouro,7523.0,6827.0,1147.0,4330.0,5477.0,2769,2319.0,360.0,1489.0,1849.0,10,2020
3305703,330570,Sumidouro,7497.0,6798.0,1137.0,4311.0,5448.0,2752,2301.0,355.0,1477.0,1832.0,09,2020
3305703,330570,Sumidouro,7469.0,6771.0,1125.0,4308.0,5433.0,2730,2280.0,351.0,1465.0,1816.0,08,2020
3305703,330570,Sumidouro,7465.0,6768.0,1130.0,4305.0,5435.0,2720,2271.0,352.0,1459.0,1811.0,07,2020
3305703,330570,Sumidouro,7427.0,6733.0,1149.0,4273.0,5422.0,2700,2252.0,357.0,1441.0,1798.0,06,2020
3305703,330570,Sumidouro,7396.0,6700.0,1151.0,4260.0,5411.0,2687,2238.0,358.0,1434.0,1792.0,05,2020
3305703,330570,Sumidouro,7410.0,6715.0,1139.0,4284.0,5423.0,2686,2237.0,353.0,1438.0,1791.0,04,2020
3305703,330570,Sumidouro,7384.0,6689.0,1145.0,4248.0,5393.0,2671,2223.0,354.0,1424.0,1778.0,03,2020
3305703,330570,Sumidouro,7330.0,6656.0,1139.0,4253.0,5392.0,2650,2211.0,351.0,1427.0,1778.0,02,2020
3305703,330570,Sumidouro,7687.0,6889.0,1184.0,4259.0,5443.0,2790,2297.0,366.0,1437.0,1803.0,01,2020
3305703,330570,Sumidouro,7854.0,7242.0,1333.0,4534.0,5867.0,3051,2626.0,449.0,1664.0,2113.0,12,2021
3305703,330570,Sumidouro,7730.0,7136.0,1265.0,4534.0,5799.0,2976,2560.0,422.0,1644.0,2066.0,11,2021
3305703,330570,Sumidouro,7591.0,6999.0,1210.0,4486.0,5696.0,2887,2474.0,397.0,1599.0,1996.0,10,2021
3305703,330570,Sumidouro,7549.0,6960.0,1185.0,4487.0,5672.0,2858,2448.0,386.0,1593.0,1979.0,09,2021
3305703,330570,Sumidouro,7474.0,6881.0,1132.0,4477.0,5609.0,2819,2409.0,368.0,1581.0,1949.0,08,2021
3305703,330570,Sumidouro,7441.0,6850.0,1096.0,4508.0,5604.0,2800,2391.0,356.0,1587.0,1943.0,07,2021
3305703,330570,Sumidouro,7358.0,6772.0,1080.0,4483.0,5563.0,2749,2345.0,347.0,1567.0,1914.0,06,2021
3305703,330570,Sumidouro,7327.0,6751.0,1075.0,4466.0,5541.0,2724,2329.0,342.0,1556.0,1898.0,05,2021
3305703,330570,Sumidouro,7316.0,6737.0,1076.0,4448.0,5524.0,2711,2315.0,340.0,1544.0,1884.0,04,2021
3305703,330570,Sumidouro,7298.0,6725.0,1067.0,4446.0,5513.0,2700,2306.0,337.0,1538.0,1875.0,03,2021
3305703,330570,Sumidouro,7288.0,6716.0,1071.0,4418.0,5489.0,2684,2291.0,337.0,1519.0,1856.0,02,2021
3305703,330570,Sumidouro,7246.0,6673.0,1088.0,4367.0,5455.0,2659,2267.0,340.0,1497.0,1837.0,01,2021
3305703,330570,Sumidouro,9766.0,9018.0,1447.0,6147.0,7594.0,4388,3846.0,524.0,2720.0,3244.0,12,2022
3305703,330570,Sumidouro,9692.0,8948.0,1426.0,6108.0,7534.0,4351,3813.0,520.0,2697.0,3217.0,11,2022
3305703,330570,Sumidouro,9546.0,8837.0,1422.0,6021.0,7443.0,4235,3726.0,512.0,2637.0,3149.0,10,2022
3305703,330570,Sumidouro,9329.0,8638.0,1358.0,5927.0,7285.0,4062,3568.0,478.0,2546.0,3024.0,09,2022
3305703,330570,Sumidouro,9135.0,8461.0,1322.0,5797.0,7119.0,3906,3427.0,465.0,2432.0,2897.0,08,2022
3305703,330570,Sumidouro,8936.0,8266.0,1306.0,5630.0,6936.0,3750,3275.0,458.0,2295.0,2753.0,07,2022
3305703,330570,Sumidouro,8783.0,8121.0,1255.0,5556.0,6811.0,3645,3175.0,443.0,2223.0,2666.0,06,2022
3305703,330570,Sumidouro,8656.0,8014.0,1221.0,5499.0,6720.0,3559,3102.0,434.0,2170.0,2604.0,05,2022
3305703,330570,Sumidouro,8520.0,7907.0,1158.0,5501.0,6659.0,3466,3029.0,409.0,2140.0,2549.0,04,2022
3305703,330570,Sumidouro,8322.0,7734.0,1115.0,5427.0,6542.0,3338,2919.0,393.0,2077.0,2470.0,03,2022
3305703,330570,Sumidouro,8197.0,7622.0,1094.0,5339.0,6433.0,3260,2849.0,384.0,2019.0,2403.0,02,2022
3305703,330570,Sumidouro,7944.0,7378.0,1049.0,5098.0,6147.0,3097,2692.0,361.0,1877.0,2238.0,01,2022
3305752,330575,Tanguá,15991.0,15400.0,3854.0,9235.0,13089.0,5023,4714.0,1103.0,2881.0,3984.0,12,2012
3305752,330575,Tanguá,15961.0,15375.0,3797.0,9283.0,13080.0,5006,4700.0,1086.0,2889.0,3975.0,11,2012
3305752,330575,Tanguá,15975.0,15398.0,3818.0,9306.0,13124.0,5003,4700.0,1090.0,2889.0,3979.0,10,2012
3305752,330575,Tanguá,15983.0,15416.0,3819.0,9366.0,13185.0,4997,4699.0,1086.0,2906.0,3992.0,09,2012
3305752,330575,Tanguá,15870.0,15307.0,3738.0,9382.0,13120.0,4949,4652.0,1058.0,2900.0,3958.0,08,2012
3305752,330575,Tanguá,15802.0,15248.0,3693.0,9387.0,13080.0,4917,4624.0,1041.0,2897.0,3938.0,07,2012
3305752,330575,Tanguá,15031.0,14522.0,3555.0,8917.0,12472.0,4843,4560.0,1022.0,2872.0,3894.0,06,2012
3305752,330575,Tanguá,15451.0,14941.0,3599.0,9356.0,12955.0,4760,4493.0,998.0,2869.0,3867.0,05,2012
3305752,330575,Tanguá,15451.0,14941.0,3599.0,9356.0,12955.0,4760,4493.0,998.0,2869.0,3867.0,04,2012
3305752,330575,Tanguá,,,,,,4666,,,,,03,2012
3305752,330575,Tanguá,,,,,,4641,,,,,02,2012
3305752,330575,Tanguá,16565.0,15767.0,4089.0,8839.0,12928.0,5369,4952.0,1194.0,2870.0,4064.0,12,2013
3305752,330575,Tanguá,16550.0,15817.0,4058.0,9114.0,13172.0,5350,4955.0,1176.0,2947.0,4123.0,11,2013
3305752,330575,Tanguá,16543.0,15841.0,4007.0,9246.0,13253.0,5333,4955.0,1160.0,2981.0,4141.0,10,2013
3305752,330575,Tanguá,16525.0,15852.0,4004.0,9302.0,13306.0,5305,4940.0,1157.0,2983.0,4140.0,09,2013
3305752,330575,Tanguá,16473.0,15813.0,3970.0,9309.0,13279.0,5275,4920.0,1145.0,2979.0,4124.0,08,2013
3305752,330575,Tanguá,16408.0,15764.0,3929.0,9298.0,13227.0,5252,4902.0,1137.0,2969.0,4106.0,07,2013
3305752,330575,Tanguá,16248.0,15649.0,3886.0,9221.0,13107.0,5185,4860.0,1122.0,2940.0,4062.0,06,2013
3305752,330575,Tanguá,16158.0,15590.0,3857.0,9221.0,13078.0,5137,4830.0,1111.0,2928.0,4039.0,05,2013
3305752,330575,Tanguá,16086.0,15540.0,3855.0,9183.0,13038.0,5108,4810.0,1109.0,2912.0,4021.0,04,2013
3305752,330575,Tanguá,15983.0,15452.0,3822.0,9185.0,13007.0,5038,4747.0,1093.0,2879.0,3972.0,03,2013
3305752,330575,Tanguá,15995.0,15475.0,3840.0,9215.0,13055.0,5026,4742.0,1099.0,2876.0,3975.0,02,2013
3305752,330575,Tanguá,16006.0,15499.0,3863.0,9231.0,13094.0,5027,4748.0,1106.0,2879.0,3985.0,01,2013
3305752,330575,Tanguá,17330.0,16315.0,3810.0,9350.0,13160.0,5898,5316.0,1130.0,3162.0,4292.0,12,2014
3305752,330575,Tanguá,17293.0,16316.0,3831.0,9395.0,13226.0,5866,5300.0,1136.0,3161.0,4297.0,11,2014
3305752,330575,Tanguá,17247.0,16277.0,3851.0,9355.0,13206.0,5844,5284.0,1141.0,3147.0,4288.0,10,2014
3305752,330575,Tanguá,17124.0,16164.0,3850.0,9262.0,13112.0,5797,5248.0,1141.0,3112.0,4253.0,09,2014
3305752,330575,Tanguá,17128.0,16189.0,3894.0,9257.0,13151.0,5769,5232.0,1149.0,3092.0,4241.0,08,2014
3305752,330575,Tanguá,17037.0,16124.0,3890.0,9269.0,13159.0,5706,5189.0,1141.0,3075.0,4216.0,07,2014
3305752,330575,Tanguá,16950.0,16078.0,3922.0,9184.0,13106.0,5644,5152.0,1151.0,3032.0,4183.0,06,2014
3305752,330575,Tanguá,16899.0,16028.0,3907.0,9166.0,13073.0,5612,5120.0,1143.0,3014.0,4157.0,05,2014
3305752,330575,Tanguá,16875.0,16015.0,4122.0,8620.0,12742.0,5590,5105.0,1220.0,2831.0,4051.0,04,2014
3305752,330575,Tanguá,16778.0,15930.0,4097.0,8563.0,12660.0,5543,5065.0,1208.0,2804.0,4012.0,03,2014
3305752,330575,Tanguá,16619.0,15864.0,4140.0,8653.0,12793.0,5419,5011.0,1215.0,2816.0,4031.0,02,2014
3305752,330575,Tanguá,16580.0,15860.0,4108.0,8799.0,12907.0,5388,5003.0,1202.0,2864.0,4066.0,01,2014
3305752,330575,Tanguá,15132.0,14001.0,2626.0,8251.0,10877.0,5260,4650.0,777.0,2875.0,3652.0,12,2015
3305752,330575,Tanguá,15043.0,13949.0,2652.0,8235.0,10887.0,5219,4625.0,786.0,2854.0,3640.0,11,2015
3305752,330575,Tanguá,15015.0,13934.0,2683.0,8239.0,10922.0,5200,4610.0,790.0,2853.0,3643.0,10,2015
3305752,330575,Tanguá,15022.0,13977.0,2707.0,8306.0,11013.0,5194,4614.0,795.0,2864.0,3659.0,09,2015
3305752,330575,Tanguá,14951.0,13954.0,2659.0,8356.0,11015.0,5165,4604.0,782.0,2875.0,3657.0,08,2015
3305752,330575,Tanguá,14840.0,13872.0,2656.0,8338.0,10994.0,5134,4585.0,781.0,2875.0,3656.0,07,2015
3305752,330575,Tanguá,15616.0,14592.0,2893.0,8688.0,11581.0,5413,4816.0,846.0,2991.0,3837.0,06,2015
3305752,330575,Tanguá,15632.0,14643.0,2944.0,8813.0,11757.0,5399,4817.0,851.0,3022.0,3873.0,05,2015
3305752,330575,Tanguá,15526.0,14555.0,2939.0,8757.0,11696.0,5358,4785.0,848.0,3004.0,3852.0,04,2015
3305752,330575,Tanguá,15474.0,14522.0,2936.0,8692.0,11628.0,5321,4760.0,845.0,2974.0,3819.0,03,2015
3305752,330575,Tanguá,15391.0,14455.0,2926.0,8603.0,11529.0,5281,4730.0,842.0,2938.0,3780.0,02,2015
3305752,330575,Tanguá,15368.0,14436.0,2932.0,8532.0,11464.0,5268,4720.0,844.0,2916.0,3760.0,01,2015
3305752,330575,Tanguá,14252.0,12954.0,2072.0,8176.0,10248.0,5021,4350.0,612.0,2893.0,3505.0,12,2016
3305752,330575,Tanguá,15266.0,13930.0,2327.0,8555.0,10882.0,5364,4668.0,689.0,3013.0,3702.0,11,2016
3305752,330575,Tanguá,15243.0,13937.0,2278.0,8662.0,10940.0,5353,4667.0,675.0,3038.0,3713.0,10,2016
